Machine Number,Part Number,Full_Path_Way,Base_Path,File_Name,Camera,Datetime,DateOnly,ISO_8601,Extension,Width,Height,Depth,Defect Type,xmin,ymin,xmax,ymax,xdelta,ydelta,Area,Score
None,None,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_cracks_with_other\from_train\s1_outer_surface_20210225T115852.xml,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_cracks_with_other\from_train,s1_outer_surface_20210225T115852.xml,s1_outer_surface,2021-02-25  11:58:52,2021-02-25 ,20210225T115852,.xml,550,4511,1,Crack,450,591,503,739,53,148,7844,Manual
None,None,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_cracks_with_other\from_train\s1_outer_surface_20210225T115858.xml,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_cracks_with_other\from_train,s1_outer_surface_20210225T115858.xml,s1_outer_surface,2021-02-25  11:58:58,2021-02-25 ,20210225T115858,.xml,550,4512,1,Crack,438,590,512,766,74,176,13024,Manual
None,None,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_cracks_with_other\from_train\s1_outer_surface_20210225T115904.xml,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_cracks_with_other\from_train,s1_outer_surface_20210225T115904.xml,s1_outer_surface,2021-02-25  11:59:04,2021-02-25 ,20210225T115904,.xml,550,4512,1,Crack,89,600,130,1066,41,466,19106,Manual
None,None,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_cracks_with_other\from_train\s1_outer_surface_20210225T115910.xml,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_cracks_with_other\from_train,s1_outer_surface_20210225T115910.xml,s1_outer_surface,2021-02-25  11:59:10,2021-02-25 ,20210225T115910,.xml,550,4511,1,Crack,95,7,124,356,29,349,10121,Manual
None,None,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_cracks_with_other\from_train\s1_outer_surface_20210225T115910.xml,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_cracks_with_other\from_train,s1_outer_surface_20210225T115910.xml,s1_outer_surface,2021-02-25  11:59:10,2021-02-25 ,20210225T115910,.xml,550,4511,1,Crack,96,3981,120,4302,24,321,7704,Manual
None,None,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_cracks_with_other\from_train\s1_outer_surface_20210225T115916.xml,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_cracks_with_other\from_train,s1_outer_surface_20210225T115916.xml,s1_outer_surface,2021-02-25  11:59:16,2021-02-25 ,20210225T115916,.xml,550,4512,1,Crack,40,2869,101,3023,61,154,9394,Manual
None,None,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_cracks_with_other\from_train\s1_outer_surface_20210225T115921.xml,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_cracks_with_other\from_train,s1_outer_surface_20210225T115921.xml,s1_outer_surface,2021-02-25  11:59:21,2021-02-25 ,20210225T115921,.xml,550,4512,1,Crack,87,883,126,1069,39,186,7254,Manual
None,None,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_cracks_with_other\from_train\s1_outer_surface_20210225T115927.xml,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_cracks_with_other\from_train,s1_outer_surface_20210225T115927.xml,s1_outer_surface,2021-02-25  11:59:27,2021-02-25 ,20210225T115927,.xml,550,4511,1,Crack,87,3026,125,3344,38,318,12084,Manual
None,None,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_cracks_with_other\from_train\s1_outer_surface_20210225T115933.xml,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_cracks_with_other\from_train,s1_outer_surface_20210225T115933.xml,s1_outer_surface,2021-02-25  11:59:33,2021-02-25 ,20210225T115933,.xml,550,4512,1,Crack,96,1864,128,2195,32,331,10592,Manual
None,None,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_cracks_with_other\from_train\s1_outer_surface_20210225T115939.xml,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_cracks_with_other\from_train,s1_outer_surface_20210225T115939.xml,s1_outer_surface,2021-02-25  11:59:39,2021-02-25 ,20210225T115939,.xml,550,4512,1,Crack,445,4115,491,4421,46,306,14076,Manual
None,None,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_cracks_with_other\from_train\s1_outer_surface_20210225T115939.xml,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_cracks_with_other\from_train,s1_outer_surface_20210225T115939.xml,s1_outer_surface,2021-02-25  11:59:39,2021-02-25 ,20210225T115939,.xml,550,4512,1,Crack,447,132,501,463,54,331,17874,Manual
None,None,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_cracks_with_other\from_train\s1_outer_surface_20210225T115945.xml,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_cracks_with_other\from_train,s1_outer_surface_20210225T115945.xml,s1_outer_surface,2021-02-25  11:59:45,2021-02-25 ,20210225T115945,.xml,,,,Crack,447,2316,489,2615,42,299,12558,0.9937
None,None,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_cracks_with_other\from_train\s1_outer_surface_20210225T115951.xml,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_cracks_with_other\from_train,s1_outer_surface_20210225T115951.xml,s1_outer_surface,2021-02-25  11:59:51,2021-02-25 ,20210225T115951,.xml,550,4512,1,Crack,73,2032,124,2206,51,174,8874,Manual
None,None,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_cracks_with_other\from_train\s1_outer_surface_20210225T115956.xml,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_cracks_with_other\from_train,s1_outer_surface_20210225T115956.xml,s1_outer_surface,2021-02-25  11:59:56,2021-02-25 ,20210225T115956,.xml,,,,Crack,445,1779,487,2080,42,301,12642,0.9954
None,None,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_cracks_with_other\from_train\s1_outer_surface_20210225T120002.xml,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_cracks_with_other\from_train,s1_outer_surface_20210225T120002.xml,s1_outer_surface,2021-02-25  12:00:02,2021-02-25 ,20210225T120002,.xml,550,4511,1,Crack,89,671,129,1061,40,390,15600,Manual
None,None,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_cracks_with_other\from_train\s1_outer_surface_20210225T120008.xml,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_cracks_with_other\from_train,s1_outer_surface_20210225T120008.xml,s1_outer_surface,2021-02-25  12:00:08,2021-02-25 ,20210225T120008,.xml,550,4512,1,Crack,92,263,122,512,30,249,7470,Manual
None,None,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_cracks_with_other\from_train\s1_outer_surface_20210225T120008.xml,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_cracks_with_other\from_train,s1_outer_surface_20210225T120008.xml,s1_outer_surface,2021-02-25  12:00:08,2021-02-25 ,20210225T120008,.xml,550,4512,1,Crack,91,4206,120,4470,29,264,7656,Manual
None,None,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_cracks_with_other\from_train\s1_outer_surface_20210225T120014.xml,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_cracks_with_other\from_train,s1_outer_surface_20210225T120014.xml,s1_outer_surface,2021-02-25  12:00:14,2021-02-25 ,20210225T120014,.xml,550,4512,1,Crack,443,2285,479,2626,36,341,12276,Manual
None,None,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_cracks_with_other\from_train\s1_outer_surface_20210225T120019.xml,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_cracks_with_other\from_train,s1_outer_surface_20210225T120019.xml,s1_outer_surface,2021-02-25  12:00:19,2021-02-25 ,20210225T120019,.xml,550,4511,1,Crack,442,3990,480,4292,38,302,11476,Manual
None,None,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_cracks_with_other\from_train\s1_outer_surface_20210225T120019.xml,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_cracks_with_other\from_train,s1_outer_surface_20210225T120019.xml,s1_outer_surface,2021-02-25  12:00:19,2021-02-25 ,20210225T120019,.xml,550,4511,1,Crack,442,4,469,317,27,313,8451,Manual
None,None,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_cracks_with_other\from_train\s1_outer_surface_20210225T120025.xml,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_cracks_with_other\from_train,s1_outer_surface_20210225T120025.xml,s1_outer_surface,2021-02-25  12:00:25,2021-02-25 ,20210225T120025,.xml,550,4512,1,Crack,103,637,123,1026,20,389,7780,Manual
None,None,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_cracks_with_other\from_train\s1_outer_surface_20210225T120031.xml,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_cracks_with_other\from_train,s1_outer_surface_20210225T120031.xml,s1_outer_surface,2021-02-25  12:00:31,2021-02-25 ,20210225T120031,.xml,550,4512,1,Crack,90,1818,124,2200,34,382,12988,Manual
None,None,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_cracks_with_other\from_train\s1_outer_surface_20210225T120037.xml,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_cracks_with_other\from_train,s1_outer_surface_20210225T120037.xml,s1_outer_surface,2021-02-25  12:00:37,2021-02-25 ,20210225T120037,.xml,550,4511,1,Crack,90,7,121,408,31,401,12431,Manual
None,None,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_cracks_with_other\from_train\s1_outer_surface_20210225T120037.xml,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_cracks_with_other\from_train,s1_outer_surface_20210225T120037.xml,s1_outer_surface,2021-02-25  12:00:37,2021-02-25 ,20210225T120037,.xml,550,4511,1,Crack,94,3985,120,4340,26,355,9230,Manual
None,None,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_cracks_with_other\from_train\s1_outer_surface_20210225T120043.xml,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_cracks_with_other\from_train,s1_outer_surface_20210225T120043.xml,s1_outer_surface,2021-02-25  12:00:43,2021-02-25 ,20210225T120043,.xml,550,4512,1,Crack,440,3758,503,3896,63,138,8694,Manual
None,None,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_cracks_with_other\from_train\s1_outer_surface_20210225T120048.xml,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_cracks_with_other\from_train,s1_outer_surface_20210225T120048.xml,s1_outer_surface,2021-02-25  12:00:48,2021-02-25 ,20210225T120048,.xml,550,4512,1,Crack,450,2994,481,3342,31,348,10788,Manual
None,None,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_cracks_with_other\from_train\s1_outer_surface_20210225T120054.xml,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_cracks_with_other\from_train,s1_outer_surface_20210225T120054.xml,s1_outer_surface,2021-02-25  12:00:54,2021-02-25 ,20210225T120054,.xml,550,4511,1,Crack,97,1842,135,2204,38,362,13756,Manual
None,None,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_cracks_with_other\from_train\s1_outer_surface_20210225T120100.xml,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_cracks_with_other\from_train,s1_outer_surface_20210225T120100.xml,s1_outer_surface,2021-02-25  12:01:00,2021-02-25 ,20210225T120100,.xml,,,,Crack,443,1175,483,1524,40,349,13960,0.9977
None,None,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_cracks_with_other\from_train\s1_outer_surface_20210225T120106.xml,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_cracks_with_other\from_train,s1_outer_surface_20210225T120106.xml,s1_outer_surface,2021-02-25  12:01:06,2021-02-25 ,20210225T120106,.xml,,,,Crack,440,1216,482,1552,42,336,14112,0.9985
None,None,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_cracks_with_other\from_train\s1_outer_surface_20210225T120112.xml,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_cracks_with_other\from_train,s1_outer_surface_20210225T120112.xml,s1_outer_surface,2021-02-25  12:01:12,2021-02-25 ,20210225T120112,.xml,,,,Crack,442,1820,489,2103,47,283,13301,0.9955
None,None,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_cracks_with_other\from_train\s1_outer_surface_20210225T120118.xml,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_cracks_with_other\from_train,s1_outer_surface_20210225T120118.xml,s1_outer_surface,2021-02-25  12:01:18,2021-02-25 ,20210225T120118,.xml,550,4512,1,Crack,450,2288,486,2655,36,367,13212,Manual
None,None,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_cracks_with_other\from_train\s1_outer_surface_20210225T120123.xml,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_cracks_with_other\from_train,s1_outer_surface_20210225T120123.xml,s1_outer_surface,2021-02-25  12:01:23,2021-02-25 ,20210225T120123,.xml,,,,Crack,452,3531,498,3834,46,303,13938,0.9948
None,None,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_cracks_with_other\from_train\s1_outer_surface_20210225T120129.xml,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_cracks_with_other\from_train,s1_outer_surface_20210225T120129.xml,s1_outer_surface,2021-02-25  12:01:29,2021-02-25 ,20210225T120129,.xml,550,4511,1,Crack,98,651,133,1063,35,412,14420,Manual
None,None,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_cracks_with_other\from_train\s1_outer_surface_20210225T120135.xml,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_cracks_with_other\from_train,s1_outer_surface_20210225T120135.xml,s1_outer_surface,2021-02-25  12:01:35,2021-02-25 ,20210225T120135,.xml,,,,Crack,443,4100,483,4357,40,257,10280,0.9961
None,None,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_cracks_with_other\from_train\s1_outer_surface_20210225T120135.xml,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_cracks_with_other\from_train,s1_outer_surface_20210225T120135.xml,s1_outer_surface,2021-02-25  12:01:35,2021-02-25 ,20210225T120135,.xml,,,,Crack,443,117,483,387,40,270,10800,0.9954
None,None,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_cracks_with_other\from_train\s1_outer_surface_20210225T120141.xml,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_cracks_with_other\from_train,s1_outer_surface_20210225T120141.xml,s1_outer_surface,2021-02-25  12:01:41,2021-02-25 ,20210225T120141,.xml,550,4512,1,Crack,453,722,478,1059,25,337,8425,Manual
None,None,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_cracks_with_other\from_train\s1_outer_surface_20210225T120147.xml,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_cracks_with_other\from_train,s1_outer_surface_20210225T120147.xml,s1_outer_surface,2021-02-25  12:01:47,2021-02-25 ,20210225T120147,.xml,550,4511,1,Crack,97,3587,119,3901,22,314,6908,Manual
None,None,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_cracks_with_other\from_train\s1_outer_surface_20210225T120153.xml,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_cracks_with_other\from_train,s1_outer_surface_20210225T120153.xml,s1_outer_surface,2021-02-25  12:01:53,2021-02-25 ,20210225T120153,.xml,550,4512,1,Crack,444,636,480,920,36,284,10224,Manual
None,None,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_cracks_with_other\from_train\s1_outer_surface_20210225T120159.xml,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_cracks_with_other\from_train,s1_outer_surface_20210225T120159.xml,s1_outer_surface,2021-02-25  12:01:59,2021-02-25 ,20210225T120159,.xml,550,4512,1,Crack,452,589,504,752,52,163,8476,Manual
None,None,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_cracks_with_other\from_train\s1_outer_surface_20210225T120204.xml,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_cracks_with_other\from_train,s1_outer_surface_20210225T120204.xml,s1_outer_surface,2021-02-25  12:02:04,2021-02-25 ,20210225T120204,.xml,550,4511,1,Crack,42,3234,99,3336,57,102,5814,Manual
None,None,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_cracks_with_other\from_train\s1_outer_surface_20210225T120216.xml,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_cracks_with_other\from_train,s1_outer_surface_20210225T120216.xml,s1_outer_surface,2021-02-25  12:02:16,2021-02-25 ,20210225T120216,.xml,550,4512,1,Crack,444,730,488,966,44,236,10384,Manual
None,None,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_cracks_with_other\from_train\s1_outer_surface_20210225T120216.xml,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_cracks_with_other\from_train,s1_outer_surface_20210225T120216.xml,s1_outer_surface,2021-02-25  12:02:16,2021-02-25 ,20210225T120216,.xml,550,4512,1,Contamination,72,2641,111,2692,39,51,1989,Manual
None,None,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_cracks_with_other\from_train\s1_outer_surface_20210225T120222.xml,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_cracks_with_other\from_train,s1_outer_surface_20210225T120222.xml,s1_outer_surface,2021-02-25  12:02:22,2021-02-25 ,20210225T120222,.xml,550,4511,1,Crack,90,1937,125,2192,35,255,8925,Manual
None,None,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_cracks_with_other\from_train\s1_outer_surface_20210225T120227.xml,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_cracks_with_other\from_train,s1_outer_surface_20210225T120227.xml,s1_outer_surface,2021-02-25  12:02:27,2021-02-25 ,20210225T120227,.xml,,,,Crack,453,2933,490,3270,37,337,12469,0.9961
None,None,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_cracks_with_other\from_train\s1_outer_surface_20210225T120233.xml,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_cracks_with_other\from_train,s1_outer_surface_20210225T120233.xml,s1_outer_surface,2021-02-25  12:02:33,2021-02-25 ,20210225T120233,.xml,550,4512,1,Crack,87,2290,128,2646,41,356,14596,Manual
None,None,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_cracks_with_other\from_train\s1_outer_surface_20210225T120239.xml,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_cracks_with_other\from_train,s1_outer_surface_20210225T120239.xml,s1_outer_surface,2021-02-25  12:02:39,2021-02-25 ,20210225T120239,.xml,550,4511,1,Crack,90,2930,119,3338,29,408,11832,Manual
None,None,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_cracks_with_other\from_train\s1_outer_surface_20210225T120245.xml,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_cracks_with_other\from_train,s1_outer_surface_20210225T120245.xml,s1_outer_surface,2021-02-25  12:02:45,2021-02-25 ,20210225T120245,.xml,,,,Crack,440,691,491,981,51,290,14790,0.9955
None,None,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_cracks_with_other\from_train\s1_outer_surface_20210225T120251.xml,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_cracks_with_other\from_train,s1_outer_surface_20210225T120251.xml,s1_outer_surface,2021-02-25  12:02:51,2021-02-25 ,20210225T120251,.xml,,,,Crack,444,1227,489,1498,45,271,12195,0.9975
None,None,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_cracks_with_other\from_train\s1_outer_surface_20210225T120257.xml,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_cracks_with_other\from_train,s1_outer_surface_20210225T120257.xml,s1_outer_surface,2021-02-25  12:02:57,2021-02-25 ,20210225T120257,.xml,550,4512,1,Crack,450,2263,497,2387,47,124,5828,Manual
None,None,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_cracks_with_other\from_train\s1_outer_surface_20210225T120308.xml,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_cracks_with_other\from_train,s1_outer_surface_20210225T120308.xml,s1_outer_surface,2021-02-25  12:03:08,2021-02-25 ,20210225T120308,.xml,550,4512,1,Crack,94,2367,121,2774,27,407,10989,Manual
None,None,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_cracks_with_other\from_train\s1_outer_surface_20210225T120314.xml,D:\Dropbox (Stackpole)\lean_AI\2022-02-23\NG_250_each_defect\outer_rim_cracks_with_other\from_train,s1_outer_surface_20210225T120314.xml,s1_outer_surface,2021-02-25  12:03:14,2021-02-25 ,20210225T120314,.xml,550,4512,1,Crack,58,912,138,1053,80,141,11280,Manual
